Canonical_SMILES,Device_tier,Train/Valid/Test,CN,predicted,glob_vector
CCCC(C)C=C(C)C,1,Train,27,28.0646,1.360364 7.349823 -4.394027 -2.370703 1.551542 0.913511 -8.604157 -1.244002 5.353116 -0.357105 1.789853 2.676223 1.633403 -1.071342 -0.777456 5.397880 4.183345 2.358610 3.609193 -2.349677 5.223426 1.423017 0.916082 3.557069 -0.730305 -2.272890 0.165812 0.774546 2.368062 -6.214077 1.038319 -0.209849 -2.345698 -4.590436 -2.402221 1.330491 2.582370 1.214025 0.750409 -4.595433 3.994147 3.128239 -3.207727 1.308753 3.905173 -0.329901 1.860327 -4.382675 -0.042788 -8.272147 1.708037 3.130642 -5.017502 -4.127956 2.761971 -2.418866 -0.422532 -3.739347 5.477459 -2.000667 -0.373873 -1.592160 3.891382 1.188820
C1CCC(CC1)CO,1,Train,21.34,20.73404,1.030972 5.583912 -2.846786 -1.598280 1.324233 0.489242 -6.406012 -0.429098 4.128712 -0.291493 1.482728 2.134944 1.653489 -0.666138 -0.809669 3.758398 3.061007 1.905037 3.020881 -1.651196 3.819924 1.161769 0.830121 2.569069 -0.516376 -1.651171 0.125938 0.402491 1.815123 -4.572656 0.901743 -0.193825 -1.350975 -3.335498 -2.304399 0.983334 1.982698 0.917410 0.691747 -3.031740 2.963222 2.218102 -2.490615 1.323213 3.108397 -0.020467 1.572912 -3.128463 -0.158605 -6.092989 1.269316 2.504735 -3.299432 -2.933423 2.053503 -1.805134 -0.135773 -2.996020 3.919230 -1.375141 -0.161617 -0.940526 2.881772 1.163908
CCCCCCO,1,Train,23.13,23.295185,1.010300 5.466205 -3.678791 -2.419713 1.080441 -0.162036 -6.558806 -1.719607 3.914539 0.089642 0.720212 2.278144 1.523170 -1.221703 -0.053124 3.496274 2.958058 2.159966 2.507790 -1.844201 4.825174 0.724942 0.767080 1.614671 -0.550197 -2.477502 -0.053926 0.744314 2.331557 -4.813642 1.281568 -0.485502 -2.598576 -2.648493 -0.969325 0.575510 1.614849 1.433904 0.491631 -4.145526 3.093570 1.730692 -1.674334 0.999743 2.990487 -0.222060 2.246638 -3.716452 -0.255027 -6.077569 1.325501 3.157596 -4.105332 -3.380852 2.632587 -1.861613 -0.387641 -2.825417 4.594451 -2.578222 -0.387105 -1.390982 3.315416 1.579332
CCCCCC(=O)CC,1,Train,36,35.800087,1.613045 9.022192 -5.338927 -3.184047 2.154164 0.642727 -10.845448 -2.246338 6.333606 -0.425302 1.758671 3.402735 1.896458 -1.532728 -0.418289 6.005750 4.979540 3.385184 4.369262 -3.208297 6.926035 2.066492 1.767113 3.724622 -0.703374 -3.058587 0.598435 1.353998 3.415083 -8.171948 1.494998 -0.795503 -2.890717 -4.879344 -2.605118 0.904926 3.174963 2.025437 0.060622 -5.548573 4.895397 3.426734 -2.698355 1.021916 4.554926 -0.464467 3.239038 -5.120578 -0.114726 -10.164140 1.864102 4.440441 -6.805428 -5.442046 3.716406 -3.117771 -0.843248 -4.354880 7.244000 -3.546580 -0.189174 -2.276865 4.776604 2.092425
CC(C)CCOC(=O)C(C)O,1,Train,39.72,37.7431,1.984359 10.134387 -5.232525 -2.597134 1.898118 1.237523 -12.479147 -1.359858 6.960838 0.322965 3.383645 5.070184 3.774930 -1.179741 -1.261488 7.394329 5.793844 3.841418 5.121775 -2.729237 7.398469 2.314176 0.491224 5.043970 -0.687626 -2.413436 0.847460 2.353320 3.973912 -8.101350 1.200182 -0.612393 -2.976870 -6.154269 -3.436694 2.638251 3.422922 1.512135 1.484250 -5.254355 5.407813 4.348917 -4.578125 2.181118 6.142596 -0.633664 3.146803 -4.977369 -0.079325 -10.445015 2.650153 3.630593 -6.675188 -5.219681 3.410914 -2.720543 -1.098376 -5.338751 7.187626 -2.469666 -0.215040 -2.091076 5.217608 1.406765
CCC1=CC(=CC(=C1)CC)CC,1,Train,7.6,7.515881,0.121138 1.983137 -1.479007 -0.577038 0.489408 0.044577 -2.282865 -0.617172 1.148718 -0.023296 0.440674 0.814711 0.537073 -0.442387 -0.215769 0.766587 0.903288 0.535418 0.864569 -0.534545 1.750460 0.264014 -0.076811 0.401505 0.136605 -0.870257 -0.267624 0.065323 0.397081 -1.545745 0.198843 0.015295 -0.663843 -0.907623 -0.330984 0.325988 0.427755 0.479624 0.547844 -1.611918 0.922844 0.746473 -0.598389 -0.005730 1.219686 0.020267 0.419007 -0.836124 -0.119808 -1.810748 0.428907 0.943619 -1.493646 -0.698986 0.697167 -0.690199 -0.029175 -1.138933 1.518978 -1.004957 -0.193361 -0.470554 0.754079 1.064726
CCCCCCCCC(C)CCCCCCCC,1,Train,65.815,66.40322,3.863008 16.641937 -9.942823 -5.617201 3.645617 1.877831 -20.196493 -3.529378 11.741227 -0.675655 3.188161 5.955687 4.123902 -2.945194 -1.356520 11.502152 9.806076 6.530394 8.610585 -5.796308 12.706730 2.693176 3.346242 6.996560 -1.954174 -5.922959 1.022972 1.446644 5.384132 -15.625254 3.000881 -1.433798 -5.996530 -9.419794 -5.836450 1.709469 5.374696 3.273988 0.955907 -10.112822 9.521708 6.219136 -5.889948 3.172798 8.598425 -1.026740 5.706287 -10.722720 -0.722265 -19.079489 3.780014 8.504915 -12.317513 -9.764660 6.697164 -5.594901 -1.602442 -9.033704 12.778951 -6.223383 -0.466621 -3.642635 9.486595 3.302468
CC1CCCCC1(C)C,3,Train,29,28.938494,1.502569 7.591693 -4.609881 -2.532000 1.675260 1.008102 -8.919023 -1.196429 5.279980 -0.440115 1.815302 2.745866 1.872854 -0.862188 -0.785231 5.272603 4.282525 2.691715 3.578885 -2.514750 5.700625 1.573593 1.043874 3.458666 -0.784245 -2.168558 0.117850 0.772454 2.319736 -6.562350 1.074992 -0.332715 -2.495487 -4.437470 -2.574735 1.445763 2.590626 1.230093 0.745922 -4.480998 4.168228 3.088906 -3.203844 1.323020 4.045244 -0.308906 2.016822 -4.551754 -0.173378 -8.274422 1.937798 3.236736 -5.070887 -4.107935 3.014721 -2.537406 -0.544387 -4.062679 5.641111 -2.101877 -0.260375 -1.660452 3.962366 1.128501
COC(=O)CC(=O)OC,3,Train,15,14.754481,1.146565 6.631373 -2.160462 0.651315 1.213856 0.906375 -5.261158 -2.485171 2.896700 0.984994 3.719889 3.471386 2.501457 1.039610 -1.474227 2.638251 3.067110 1.359788 0.768629 -2.791560 3.898860 -0.140299 -0.465062 1.273763 0.292101 -1.006066 0.496763 1.569116 1.884307 -4.022370 -0.918752 0.786804 -1.202848 -2.194972 -2.698458 2.678355 2.737072 0.177414 2.236623 -1.258319 1.923240 0.762792 -1.879172 -0.016592 3.102678 -0.474337 0.698508 0.269953 -0.263020 -2.799937 -0.018315 0.359459 -2.272988 -0.190638 2.949046 -1.654252 1.118672 -2.134107 2.011472 -1.588063 -0.986873 -1.163422 1.742595 -0.911766
CCCCCCCCCCCCCCCCOC(=O)C,3,Train,86,87.03147,4.768168 23.044138 -14.017015 -6.853882 4.748414 2.775074 -26.617771 -3.742123 15.383793 -0.566886 4.585200 7.925526 7.708595 -3.298015 -1.329412 14.991147 12.216739 8.686841 10.992348 -6.498559 16.857870 4.284133 4.459472 9.418325 -2.706539 -7.202253 1.344534 1.465472 7.552200 -20.014400 4.607332 -0.874667 -8.485456 -12.182142 -7.643055 2.931470 6.081363 4.400481 2.631038 -13.352216 13.106895 8.081440 -7.965858 5.332612 11.312085 -1.419868 7.417107 -13.465166 -1.613321 -24.600700 5.976912 11.450314 -16.160416 -11.802132 9.831556 -5.990045 -1.672757 -13.196039 16.247906 -7.577694 -0.170428 -4.396586 12.610514 3.694295
CCCCC,2,Train,30,34.891205,1.497758 8.358124 -5.657322 -3.157696 1.758722 0.611473 -10.241302 -2.277669 5.731400 -0.007154 1.360168 2.770273 1.927740 -1.494975 -0.317159 5.726260 4.911252 3.017766 4.004605 -2.937010 7.035554 1.438154 1.748263 3.437604 -1.065827 -3.416981 0.158225 0.740279 2.849334 -7.591902 1.681697 -0.523682 -3.592614 -4.626642 -2.371680 0.950815 2.646235 2.031723 0.931583 -6.037586 4.956614 3.073719 -2.960648 1.226762 4.305963 -0.359307 2.911307 -5.638460 -0.158132 -9.516847 1.994579 4.611094 -6.647750 -5.078179 3.547536 -2.820770 -0.810399 -4.450197 6.796955 -3.580020 -0.453945 -2.015142 4.804896 1.741693
CCCCCCCCCCCCCCCC(=O)OCC,3,Train,80,79.84578,4.165009 20.789841 -12.906883 -6.295702 4.140371 2.328054 -24.498028 -3.445838 13.788156 -0.372531 4.201951 7.484551 7.152353 -3.025763 -1.025785 13.506479 11.144241 7.942294 9.934781 -5.793400 15.538292 3.778529 3.944696 8.533957 -2.442528 -6.679061 1.228725 1.566814 6.916067 -18.186623 4.113517 -0.954381 -7.994787 -11.032821 -6.646652 2.715865 5.200406 4.252253 2.483443 -12.455036 12.040134 7.352455 -7.301541 4.678051 10.504607 -1.517068 6.940583 -12.501821 -1.446931 -22.231258 5.539119 10.361829 -14.869229 -10.809516 8.882261 -5.347761 -1.715651 -11.955280 14.908110 -6.976431 -0.000062 -4.215385 11.626459 3.526437
CCC1=CC(=CC=C1)CC,3,Train,5,5.4128313,-0.102618 1.356512 -1.203641 -0.199094 0.279738 -0.008886 -1.789099 -0.370409 0.683441 0.134874 0.509314 0.834550 0.310780 -0.197759 -0.199611 0.468122 0.717797 0.339433 0.842408 -0.469420 1.286427 0.110090 -0.152379 0.415389 0.178885 -0.672672 -0.068450 0.173585 0.101875 -1.073967 -0.082169 0.155409 -0.653526 -0.598568 -0.261585 0.281734 0.232481 0.468072 0.344152 -1.104141 0.653515 0.749254 -0.543061 -0.253077 1.112765 0.004559 0.243230 -0.455659 -0.079110 -1.229607 0.434618 0.631917 -1.033896 -0.499111 0.196923 -0.457846 -0.060691 -0.615203 1.242917 -0.726503 -0.370521 -0.543837 0.472653 0.777758
CCCCCCCCCCCCCC(=O)OCCC,3,Train,71,74.39626,3.615720 19.143476 -12.085536 -5.971991 3.751373 1.885637 -22.945808 -3.411517 12.688286 -0.449666 3.743704 6.976298 6.591187 -2.993780 -0.830188 12.686324 10.343317 7.331016 9.394001 -5.407311 14.474461 3.617311 3.690923 7.784669 -2.106998 -6.259891 1.172323 1.823718 6.549309 -16.842878 3.615163 -1.201784 -7.232774 -10.049250 -5.778101 2.564545 4.924692 4.197763 2.210449 -11.650637 11.027152 6.798345 -6.812887 4.038079 9.860762 -1.701744 6.596848 -11.565717 -1.342873 -20.447823 4.882009 9.562361 -14.039031 -10.005116 8.160942 -5.020714 -1.694203 -11.000724 14.073097 -6.814690 -0.101380 -3.922364 10.749008 3.609354
CCCCCC[C@@H](C)/C=C/[C@H](C)CCCCCC,3,Train,42.88,43.816967,2.460216 11.041023 -6.668995 -3.605475 2.294918 1.156874 -13.347236 -2.569170 8.173888 -0.602860 1.977707 4.161690 2.346486 -2.264600 -0.929112 7.993123 6.560449 4.074520 5.608214 -3.741609 8.152310 1.664498 2.217580 4.681331 -1.108250 -3.879133 0.496014 1.251980 3.998617 -10.075470 1.997014 -0.844697 -3.670210 -6.754209 -3.588231 1.191279 3.843299 2.224195 0.614509 -7.040190 6.151732 4.225506 -4.199451 1.946750 5.854605 -0.953721 3.590989 -6.989137 -0.257366 -12.980115 2.246089 5.049799 -8.227922 -6.758780 4.337116 -3.633445 -1.229395 -5.577209 8.680258 -3.942580 -0.603968 -2.587715 6.097944 2.071764
CCCC(C)(CCC)C1CCCC2CCCCC12,3,Train,21,20.90985,1.058323 5.384070 -3.228667 -1.619642 1.095017 0.578879 -6.288619 -1.049431 3.933002 -0.183267 1.133478 2.126746 1.071410 -0.842837 -0.636573 3.621534 3.082247 1.987836 2.732770 -1.887757 3.919791 0.855404 0.929329 2.234954 -0.531942 -1.780951 0.036195 0.401729 1.926880 -4.783890 0.867387 -0.106993 -1.774534 -3.252097 -1.891405 0.637836 1.694548 1.089665 0.609826 -3.360528 2.764688 2.146807 -2.261127 0.928761 2.644781 -0.279653 1.472249 -3.399031 -0.169736 -6.158424 1.153856 2.426510 -3.727460 -3.177719 2.183992 -1.776703 -0.342679 -2.805964 4.132995 -1.716470 -0.100202 -1.263751 2.759961 1.051031
CCCCCCC(=C(C)CCC=C(C)C)C,3,Train,24,25.41926,1.104107 6.616273 -4.041827 -2.260371 1.291222 0.533695 -7.499605 -1.667530 4.625765 -0.144775 1.086693 2.254392 1.071015 -1.049774 -0.370778 4.476938 3.726555 2.354273 3.098962 -2.314854 4.759101 0.964252 1.183548 2.511325 -0.600533 -2.307840 -0.061509 0.348307 2.356467 -5.655935 1.196602 -0.343460 -2.412943 -3.672096 -2.121157 0.763413 2.205968 1.440088 0.525412 -4.285147 3.514125 2.545882 -2.323190 0.889491 3.163024 -0.437166 1.884345 -4.020964 -0.128788 -7.443251 1.385014 3.019684 -4.695885 -3.545555 2.654821 -2.093766 -0.238895 -3.388621 5.009267 -2.258249 -0.092930 -1.499946 3.342832 1.259934
CCCCCCCCCCCCCCCCCC(=O)OCC(C)C,3,Train,99,96.96711,4.946295 24.572197 -15.657915 -7.987899 5.754303 2.778094 -30.163158 -4.806368 16.883507 -1.233711 5.543463 9.671626 7.872809 -4.132092 -1.653132 17.267410 13.460755 9.425125 11.683889 -7.045547 18.710896 4.342021 4.205252 10.697553 -2.611162 -7.534118 1.631041 3.360029 8.723766 -22.298407 4.109763 -1.174687 -9.122976 -13.891019 -6.944718 3.426071 6.859659 4.755030 2.104404 -15.123867 13.913908 9.426372 -9.566631 5.002890 13.187752 -2.056913 8.370260 -14.668358 -0.991081 -26.789272 6.795880 11.862709 -17.824747 -13.883487 10.507589 -7.195557 -2.715335 -13.556691 18.824341 -8.664690 -0.834252 -5.640226 14.105374 4.631756
CCCCCCC(C)C=CC(C)CCCCCC,3,Train,43,43.816963,2.460216 11.041024 -6.668996 -3.605475 2.294918 1.156874 -13.347237 -2.569170 8.173887 -0.602860 1.977706 4.161690 2.346487 -2.264600 -0.929112 7.993123 6.560449 4.074520 5.608214 -3.741608 8.152310 1.664498 2.217581 4.681332 -1.108250 -3.879133 0.496015 1.251980 3.998617 -10.075470 1.997014 -0.844698 -3.670211 -6.754208 -3.588231 1.191279 3.843299 2.224195 0.614509 -7.040190 6.151732 4.225505 -4.199451 1.946750 5.854604 -0.953721 3.590989 -6.989137 -0.257366 -12.980115 2.246089 5.049799 -8.227922 -6.758780 4.337116 -3.633445 -1.229395 -5.577209 8.680258 -3.942580 -0.603968 -2.587715 6.097944 2.071763
COC(=O)CCCCCCCC=C,3,Train,38.3,38.959312,1.395650 9.742844 -6.347575 -3.639635 1.777979 0.422669 -11.699080 -2.232287 6.429323 -0.210662 0.972491 3.356081 2.206168 -1.516245 0.306873 5.959116 5.679999 3.806380 4.704089 -3.204920 7.798366 2.317080 2.169348 3.251232 -0.656941 -3.837402 0.496225 1.001051 3.584661 -8.597948 2.347125 -1.052775 -3.460461 -4.467302 -2.553499 0.695760 2.758705 2.607086 0.443590 -6.486299 5.625978 3.361334 -2.315406 1.037384 4.749707 -1.033650 3.818042 -5.599630 -0.654189 -10.776816 1.771113 5.299374 -7.640189 -5.496494 4.437891 -2.916257 -0.878680 -5.349197 7.617496 -4.489558 0.070510 -2.156710 5.485132 2.322178
CCCCCCCCCCCCCCCCCCO,3,Train,81,80.98965,5.198270 20.515936 -12.312866 -6.750576 4.543091 2.541889 -24.304974 -4.158479 14.226401 -0.413560 4.178914 7.419906 6.290305 -3.581960 -1.805790 13.895389 11.471281 8.187171 10.204730 -6.411536 15.490810 3.099910 3.666186 8.233521 -2.381072 -7.111645 0.935861 1.582659 7.089897 -18.853760 4.033779 -1.361583 -8.152593 -11.430354 -6.799457 2.205105 5.746616 3.619735 1.772947 -12.387294 11.712089 7.338865 -7.037974 4.793464 10.530768 -0.796184 7.012256 -12.995527 -1.154594 -22.828623 5.634404 10.867508 -14.529809 -11.538643 8.893134 -6.303422 -1.729539 -11.547798 15.318414 -7.441617 -0.463989 -4.424801 11.789657 3.938976
CCCCCCC/C=C(\C)/CCCCCCCC,3,Train,65.63,66.42811,3.763019 17.002127 -9.991199 -5.563333 3.904222 2.052649 -20.530748 -3.333065 12.249209 -1.135450 3.714864 6.393246 3.979508 -3.038860 -1.444792 12.244320 9.748462 6.324904 8.731652 -5.831621 12.458553 2.848135 3.159758 7.630737 -1.679098 -5.468659 1.215960 2.299217 5.752437 -15.516391 2.536700 -1.089135 -5.375745 -9.987780 -5.720543 2.217582 5.943176 3.167708 0.724434 -10.236820 9.406070 6.799094 -6.494563 3.177219 9.062240 -1.176646 5.254535 -10.265574 -0.281151 -19.389347 3.983911 7.735776 -12.270471 -10.104841 6.576792 -5.912845 -1.702864 -8.563187 13.108607 -5.877743 -0.894669 -3.829266 9.288390 2.934008
CCC=CCC=CCC=CCCCCCCCCO,3,Train,41,40.433224,2.002300 10.455040 -5.857790 -3.814697 1.974364 0.361833 -12.711061 -1.917728 7.712077 -0.382339 2.195739 4.343898 2.566954 -2.123157 -0.662894 7.854441 5.889678 3.526081 5.611151 -3.084804 7.328234 1.779874 1.314052 4.423645 -0.770284 -3.514087 0.639423 1.674595 3.900449 -8.975057 1.746695 -0.869777 -3.202913 -6.162261 -3.216877 1.611885 3.756881 2.267848 0.659340 -6.794822 5.576299 3.878234 -4.123249 1.819943 5.853206 -1.255597 3.292823 -6.239796 0.016841 -11.452390 2.036168 4.380710 -7.358221 -6.362089 3.826190 -3.269227 -1.003827 -4.810401 7.984029 -3.391064 -0.600055 -2.385706 5.602930 2.074890
CCCCCC=CCC=CCC=CCCCCC(=O)OC,3,Train,29.2,30.735275,1.451663 7.748816 -4.625654 -2.456814 1.322579 0.681762 -9.125178 -1.177794 5.617818 -0.027073 1.348105 3.138153 2.149612 -1.255191 0.137565 5.020234 4.489207 3.293913 4.247984 -2.124819 5.932879 1.724462 1.617828 3.160339 -0.676944 -2.975283 0.409201 0.477934 3.023119 -7.007024 1.930874 -0.577896 -2.584274 -4.220597 -2.212062 0.521668 2.197792 1.618699 0.218737 -4.934903 4.434874 2.251151 -1.776202 0.773412 3.948422 -0.607851 2.854835 -4.271597 -0.483002 -8.708919 1.648839 4.579179 -5.749596 -4.500058 3.311603 -2.262092 -0.676652 -4.176003 6.237342 -2.929985 0.066513 -1.859378 4.303468 2.051383
COC,3,Train,67,76.18575,2.974701 19.654045 -12.175194 -6.312239 3.175859 1.231210 -25.171938 -4.284837 12.651064 -0.221996 4.926565 8.729255 6.511119 -2.018993 -2.767156 13.180972 10.562799 6.329149 8.334563 -5.267587 15.432610 4.348747 0.924452 10.026594 -2.075026 -3.964173 1.653304 3.598768 6.591464 -18.033485 1.644507 -1.098770 -8.039268 -11.464583 -6.057963 6.365401 4.218938 3.887821 3.767808 -12.676770 11.164791 7.540859 -10.175056 4.378772 12.460834 -0.948432 5.688056 -11.702167 0.226222 -19.494144 6.463762 8.184700 -14.557291 -10.709739 6.109976 -5.085276 -3.732214 -10.837048 13.687139 -4.902338 -1.552545 -5.176034 10.032331 3.289518
CCOCCOCCOCC,3,Train,123,115.64377,6.986994 32.232235 -17.473616 -6.123887 5.824443 3.507093 -41.855076 -4.425575 23.984032 -1.583991 7.543202 16.148273 8.520889 -4.623827 -6.162029 26.216413 16.529984 11.073682 19.375816 -7.864897 20.407429 5.712148 3.490404 17.647520 -1.950009 -5.308112 4.567511 7.106324 13.194582 -29.599199 2.817677 -2.525480 -6.158512 -20.114794 -10.833160 6.845838 10.192515 4.426879 3.415798 -15.253304 16.061359 12.176919 -17.613245 8.225988 18.941809 -2.792756 9.143845 -16.700020 -2.169102 -34.250641 6.526100 10.355145 -24.044964 -19.120829 9.311824 -8.710167 -6.999929 -15.466689 23.204309 -6.748065 -5.038698 -7.657264 15.972591 4.537254
COCCOCCOCCOC,3,Train,120,130.08508,7.223765 36.558464 -19.795485 -6.766906 6.485429 4.021673 -47.722218 -4.390151 27.036903 -1.765916 8.818279 18.408430 9.504110 -4.439117 -7.302620 30.201748 19.029743 12.743008 22.302456 -8.850492 22.961515 6.902424 3.598972 20.311340 -1.780205 -5.024446 5.104294 8.650445 14.500813 -33.549198 2.885110 -2.822766 -6.650218 -22.967522 -12.618510 8.332764 11.531396 4.945065 3.846870 -17.032396 18.039473 14.776181 -20.743801 9.498541 21.539516 -2.701466 10.233866 -17.824879 -2.326147 -38.611271 7.391955 11.271338 -27.169670 -21.705795 10.460470 -10.072240 -8.175915 -17.559011 26.263330 -6.815976 -5.995672 -8.839760 18.017845 4.580765
CCCCCC[C@@H](C(C)C)C1CCCCC1,3,Train,56,58.771645,3.505496 15.029711 -9.063091 -5.141305 3.342414 1.953780 -18.215384 -2.928673 10.549033 -0.593894 3.386377 5.334205 3.755243 -2.213303 -1.395767 10.684369 8.734946 5.616468 7.272821 -5.048598 11.521832 2.703591 2.470826 6.557457 -1.620667 -4.742352 0.741108 1.672467 4.722147 -13.615724 2.448303 -1.021657 -5.561802 -8.617213 -5.036095 2.379605 4.950893 2.594673 1.039857 -9.134541 8.434145 5.785336 -5.754076 2.789840 8.025830 -0.895870 4.515104 -9.277262 -0.227852 -16.650190 3.826582 6.945378 -10.704899 -8.483322 5.888216 -4.949478 -1.561977 -7.972944 11.522669 -4.937237 -0.515185 -3.397375 8.260428 2.298917
CC(C)CCC(C)(C)C,2,Train,24,24.230783,0.994760 6.083846 -4.121341 -2.332838 1.207927 0.551394 -7.260630 -1.653054 4.328940 -0.222127 1.050503 2.291305 1.156522 -0.829356 -0.738241 4.641224 3.598000 2.143413 2.752823 -2.148908 4.829360 1.085135 0.650160 2.575540 -0.523534 -2.015294 -0.103084 0.873845 2.102063 -5.270548 0.832460 -0.171041 -2.336642 -3.731264 -1.427726 0.958191 2.128781 1.259775 0.658688 -4.219965 3.093650 2.446960 -2.741276 0.974580 3.116104 -0.357936 1.759891 -3.845076 -0.085891 -6.971060 1.354262 2.630264 -4.517280 -3.680765 2.605001 -2.090292 -0.621061 -3.217928 4.949448 -1.946425 -0.516224 -1.488880 3.337797 1.146527
CCCCCCCCCCCC(=O)OCCCCCCCC,3,Train,84,80.21198,4.685906 21.432135 -12.662484 -5.618391 4.316291 2.535213 -24.956644 -3.369660 14.729642 -0.617604 4.324554 8.185460 7.418203 -3.194898 -1.437118 13.947454 11.024752 7.885365 10.539404 -5.784337 15.355850 3.917826 4.146694 9.244156 -2.420500 -6.465431 1.635025 1.371537 7.603247 -18.576283 3.925879 -0.877162 -7.374771 -11.517326 -7.209477 3.174711 5.781857 4.022407 2.366858 -11.927113 12.013264 6.993114 -7.671872 5.128550 10.810600 -1.660284 6.806181 -12.761835 -1.697991 -22.795084 5.459584 10.244796 -15.185816 -10.866722 8.474478 -5.317542 -1.902484 -12.004934 15.111683 -6.663584 -0.354478 -4.005952 11.657881 3.751223
CC1=CC2=C(C=C1)C=C(C=C2)C,2,Train,-7,-6.966788,-0.040026 -0.468359 -1.712152 1.895249 -0.490927 1.611589 -0.593189 -0.349240 -1.247005 0.751128 -0.649538 0.914957 -0.331045 2.006055 -2.233881 -1.870362 -1.481164 -0.265064 -1.007182 -0.363143 -0.304326 -1.977906 -0.851502 -2.584369 0.219844 -0.608489 0.715573 0.128919 -0.042576 0.217430 -0.105503 1.005320 1.250618 0.495333 -0.158108 -0.528821 -0.852841 -0.557923 -0.417940 0.880985 -1.183444 -1.384473 0.226076 -0.778456 0.015103 -1.325624 -1.623580 0.826707 -1.102328 1.631758 -1.377252 -1.058155 1.163061 2.518687 -1.385141 0.105207 -0.884412 0.555660 0.753870 0.895875 -2.433620 0.445963 -1.579436 -0.050234
CCCCCCCCCCCCCCCCCC(=O)OCC(CC)CCCC,3,Train,116,114.097206,5.763499 30.151768 -18.073404 -7.982026 6.348328 3.883332 -37.450481 -4.661116 21.337624 -1.779899 8.054705 13.229597 9.665319 -4.764287 -3.291904 22.151278 16.123306 10.902273 15.207845 -7.952229 21.221653 5.651711 4.100632 14.816687 -2.790489 -7.280424 2.417133 5.234035 10.721488 -27.245708 3.386085 -1.190306 -9.114433 -17.888540 -9.270296 6.218969 8.870571 5.276084 3.083302 -16.936529 16.519053 11.775365 -13.938698 7.104468 17.050678 -2.735637 9.387053 -16.528999 -1.039954 -32.285000 8.283654 12.125108 -21.667217 -16.839790 11.136249 -8.460426 -3.920157 -15.885371 21.895229 -8.323214 -1.984403 -6.460219 16.601084 4.771655
CC(C)C1=CC=CC=C1,3,Train,15,15.8273735,0.805456 4.128134 -2.532239 -1.202170 0.927729 0.803325 -4.740818 -0.487129 2.982403 -0.211664 1.169670 1.530792 0.913895 -0.527718 -0.380376 3.152181 2.425308 1.514931 2.210056 -1.338352 2.953267 0.767474 0.557432 2.121567 -0.456560 -1.285778 0.015463 0.473310 1.146623 -3.284803 0.418706 -0.073728 -1.268629 -2.588698 -1.468868 0.687032 1.342472 0.644212 0.490674 -2.562097 2.345613 1.905411 -1.922475 0.542618 2.218771 -0.111665 0.957749 -2.405156 -0.028051 -4.802926 1.097955 1.696963 -2.827726 -2.160709 1.484650 -1.557925 0.019770 -2.057348 3.067693 -0.976521 -0.184475 -0.988603 2.270823 0.573438
